cell_code,truth
VACO5fA048,MEK
zslhENFxah,MEK
yVU0cR9gyO,MEK
rZor6jlhz1,MEK
9pvUvS7SUA,MEK
qLCFFUnLu1,MEK
KOpobGPd9j,MEK
OCOiZIgoEi,MEK
jH83JrYgYx,MEK
NVrCtCYl8a,MEK
LAp6I2tr6c,MEK
YiB2WTvTuq,MEK
cwwiQqQGSn,MEK
A6YJIt1gwM,MEK
9EU2PZr7tM,MEK
gUJVEHQfyr,MEK
KVqBgBkhoP,MEK
bnDwgA9Mrp,MEK
NwwwUE7YN6,MEK
QpRvbBtNnw,MEK
vbOqdSUZuA,MEK
4dZXx4yvAS,MEK
oXHlPVTG0I,MEK
y7fC5Q6ITn,MEK
E3rDPrX8XG,MEK
K5SvQWGQyE,MEK
GN38c9wsbF,EGFR
yDE2XL7Bzg,EGFR
DWSQ6P8Jvf,EGFR
Lt1FBQfkqr,EGFR
yFW2e8uCn6,EGFR
A4Hk9kDthp,EGFR
jg3mLmK23Y,EGFR
beEjW5V2LU,EGFR
tv63mbfnEd,EGFR
hPpMTDP3vz,EGFR
PR3XGbSDAa,EGFR
iDAuW57xPw,EGFR
2fxCoexihr,EGFR
FITpGixEty,EGFR
VERNLDDsXu,EGFR
hVYKTVOsLq,EGFR
Kze1dlTJQx,EGFR
VbvGg7vXWJ,EGFR
NIHILgsMtX,EGFR
15Dg9ya10v,EGFR
WUScZxZPPw,EGFR
9SSqg1wLqP,EGFR
EPdJlOycML,EGFR
VgRIwOGG74,EGFR
m23P7x0vtD,EGFR
SnNLeMju1p,EGFR
IrPU8p94z2,EGFR
qH9uSASpUb,EGFR
C9wjqhknfF,EGFR
gCIZlRMizB,EGFR
TJ3Xa9Z3N3,EGFR
2gqzZ6aWtg,EGFR
iNbINhdFLK,EGFR
Tq8gXzeJu3,EGFR
spaDyNhWQp,EGFR
8YIeofEJkR,AMPA
ApMJ4BDj7B,AMPA
fdjp7zIk4k,AMPA
AdkuzpVRDj,AMPA
G2BgDDBcHR,AMPA
BH586lYAX4,AMPA
QL6wkigfZ4,AMPA
ZPFGC8cUIT,AMPA
WnyKjMcAJU,AMPA
BprMkw4NSR,AMPA
EfZJnl2Scq,AMPA
Qykem4MEOc,AMPA
pRRTmUr4qs,AMPA
VlWqygSg3u,AMPA
P7qvE8wp0I,AMPA
HnRMUifxXZ,AMPA
YrrX6q2337,AMPA
DTCp6PmEEX,AMPA
f5lDauQgTy,AMPA
L26vhOhN3d,AMPA
RkjFvx56aQ,AMPA
43qqwoXCYB,AMPA
QrTH6HDAML,AMPA
ctafAOJ419,AMPA
LjyZMCxm0J,AMPA
s2AAGgxOhj,AMPA
CeDH98tqCM,AMPA
eqfmdq3Y9U,AMPA
6h1eCxlyVx,AMPA
zLd9xS8nvw,AMPA
e8E8lcnzdX,AMPA
38avc6Zjn8,AMPA
gbh7zfVAdK,AMPA
MyCvNgEhQw,AMPA
nlMDit2GAc,AMPA
xayeWLcWyC,AMPA
w4Z8wZWG8M,AMPA
TGYgjcjOS0,AMPA
vqdcA8vSAl,AMPA
am8W2UlbN8,AMPA
tsuf1slZoK,AMPA
EhbXxNAZ0x,AMPA
sFcR5uOZwr,AMPA
6RGBViK9LF,AMPA
GysVd7Hvya,AMPA
i5GIvxvD2b,AMPA
Y5QbBjYp7I,CDK
musjmxoVYR,CDK
VvuvbPez7N,CDK
DX9o8RyQMS,CDK
onYbpM3EI9,CDK
jiPHFWmhg3,CDK
XXADL5nzU0,CDK
EY9rnWaFQP,CDK
CIikgaTrTO,CDK
UjPwxGkOZg,CDK
p7DHyZE784,CDK
M0fz4D3zPz,CDK
gVCao4tEnp,CDK
G1TR694Tkw,CDK
SvnenGwfEJ,CDK
acjKnw07lp,CDK
7qQndD34nV,CDK
P2bqgEaUDj,CDK
cSikLGg2mD,CDK
xj7hVmCx6f,CDK
yxHWXrRvqZ,CDK
QU5AJK3WIq,CDK
hIr4gPrKE8,CDK
uwf2lRnZbj,CDK
MRYEbrVlhE,CDK
BZw1ocgfUm,CDK
qbNeDJ49NU,CDK
YAbr3e7iiM,CDK
uRPKxTQPKd,CDK
13StMnNM7L,CDK
6f8ObLbO2t,CDK
e1PWWO0CPf,CDK
B78uDCvh7s,CDK
hUGl2gXIYt,CDK
XZElTM6i6Q,CDK
wpFMpJmBmm,CDK
enbBTEzHtB,CDK
SKtszzFrK6,CDK
7KMqm5QnlJ,CDK
TDZX8FCzje,CDK
mh4PPcFfBs,CDK
1A9kNZN80x,CDK
xO1ygtCk0k,CDK
TVNzxdE582,CDK
MEB3dS9JNw,CDK
oHbYrjpxT8,CDK
0lQ0WlP2yv,Ca2
N2zy2MYTCt,Ca2
lRA4snkzEY,Ca2
hFC5TwJzeA,Ca2
uOfcoBD9sI,Ca2
oJD7gWQlHK,Ca2
7vvrrlribG,Ca2
Iq07jY4bAr,Ca2
ZT1lASBRlB,Ca2
toCsmKowuh,Ca2
Q6bJqQcw11,Ca2
98sCQnYz8q,Ca2
2g8ZaT4JWv,Ca2
fIz6AN5bpE,Ca2
XIGSF9tm42,Ca2
6M2IDwxBt6,Ca2
8H9q9Mw6Rl,Ca2
iLrwvi1D98,Ca2
XsY1VIZrY4,Ca2
oVZiYwvfIk,Ca2
3bi8DmU6id,Ca2
5e0f2y99MA,Ca2
rXOcwvyc6p,Ca2
OAlLgcGyel,Ca2
eGWYvMT69E,Ca2
3QiXtNYjWL,Ca2
I5Z5ZfVOSW,Ca2
FWxjHn8Em9,Ca2
kfd4PSj831,Ca2
KldK7a3aNh,Ca2
pCBGgob6B1,Ca2
qK6a0zdPsx,MEK
EGG7KVzEYl,MEK
LoNjZZdxED,MEK
9lSnLwVXzT,MEK
d8Xq6RygQz,MEK
FQf62o7GPA,MEK
Orq2sfSJMg,MEK
3cFRthuv2I,MEK
e485tE9pyP,MEK
6efuQTDY8g,MEK
QBxeB6bWCG,MEK
ASNPkdk9h0,MEK
7YoUTX97U0,MEK
6oW0cezUtP,MEK
ASFBNFNUlr,MEK
DWM3hof1mq,MEK
Yuc9Dvlfri,MEK
LR6iUuGMgq,MEK
BNkLTG9q6b,MEK
3NinRNDlGH,MEK
PAOJYENEZ4,MEK
p6BLm8Wznx,MEK
bq9LiprpwJ,MEK
xwvL7djaOW,MEK
NNyUyWmk5X,MEK
dnt4Esrwj8,MEK
gocbcq3Rfp,MEK
xFg7jCUkVP,MEK
AE45pbRi4W,MEK
0FIpMXGT2w,MEK
pSFV1mATU4,MEK
Ox8cNgKiT9,MEK
nUpiZyWcOz,MEK
lpOiaB2ZRA,MEK
ftMZVxs0dN,MEK
yerdjHWbuh,MEK
xmD5oG7CI7,MEK
FcXOgPvOD0,MEK
32UalgJaXs,MEK
ErgOXYRtN7,MEK
5xrYKdHBIa,MEK
zRWdTRl92K,MEK
qZM0SkYRto,MEK
IgfqKfucr4,MEK
Pt1ofKtkpZ,MEK
wfV4npgTsW,MEK
wLesJCo0eK,MEK
lEbAgSoRer,MEK
KLwaBYUoQ4,MEK
8BcLevEEAs,MEK
WZwBOE99fD,MEK
vQzt2aWhc8,MEK
LaGc8yXw9G,MEK
WmALYfw2v6,MEK
Jzcp8XaeF5,MEK
APYDaGe9sh,MEK
PUhJFuvRPv,MEK
Wu7o7RsScI,MEK
93RuIUGIBP,MEK
PBye4gxxGa,MEK
u6gDxSNXX3,MEK
VIMgliKnwx,MEK
NcLubmXyCh,MEK
Qf9fEUbLXl,MEK
UD673xYQSB,MEK
ra1lJFzDcF,MEK
VjtO7nLpgA,MEK
1HLQ2dZLqQ,MEK
LfvRen9HNC,MEK
xVmsz5rmdH,MEK
CLOBlHRkPc,MEK
KwN1hvVrCE,MEK
ycSkYu5BE9,MEK
NG69msmJe9,MEK
1Tns8Cfwho,MEK
7UvvG9mtlP,MEK
fufUiX6eG6,MEK
Ct3E9XrBNW,MEK
uxaYqKLlSm,MEK
tY4krD0c7X,MEK
jK794bbw9K,Tubulin
7OrwEU3oIu,Tubulin
97Hc9XE2y6,Tubulin
eGKdFEUC5n,Tubulin
HsRnqsiZM8,Tubulin
VIjXrl6tZ0,Tubulin
ULKPruLFru,Tubulin
2ir9A6q7nq,Tubulin
SJvCSB6AoV,Tubulin
x2qOwFSax2,Tubulin
kdidY9p6zM,Tubulin
fhi94eGhK2,Tubulin
iB3GDWbhu7,Tubulin
FDEYL1WypJ,Tubulin
w12WSUt8gg,Tubulin
mQm5Dlweor,Tubulin
j1mEWaddk4,Tubulin
NPtgShw33A,Tubulin
hCkg0TOlda,Tubulin
Xt6LHtxi5H,Tubulin
1KsGwmA0NM,Tubulin
sfalKv8xDz,Tubulin
o5VZEQL1Jg,Tubulin
QKqMZcbH4y,Tubulin
0W4emgz8fp,Tubulin
EI18yry4Tj,Tubulin
FPXY9gENov,Tubulin
FArMAAPRwI,Tubulin
zEPpJIfZto,Tubulin
tF2MoKrsZo,Tubulin
Pybk55tRbi,Tubulin
6q4sMMT45r,Tubulin
PtcyTjiXXp,Tubulin
slcvTSgxpI,Tubulin
7VGr69JVMW,Tubulin
GlnAVGYGWy,Tubulin
YDe5kf83U4,Tubulin
uYYfFYXGjb,Tubulin
D3D16r9yxZ,Tubulin
At167kbHtg,Tubulin
Vi18DpGJCY,Tubulin
Ajnn6LY5eo,Tubulin
i5ZngZyjKP,Tubulin
smxYF5zW4F,Tubulin
VUWnq9EFwQ,Tubulin
xeps8M6v1u,Tubulin
FtqUyABFTo,Tubulin
vw3ViFLrEM,Tubulin
7TeEwKhDli,Tubulin
QbzU44cXhD,Tubulin
UTYKvdBfO2,Tubulin
fUDiSnVYmF,Tubulin
dhdf4KidFb,Tubulin
ZsIHjcg98H,Tubulin
8Kd36R0cdU,Tubulin
jKlRUN1n71,Tubulin
0axbMd1blV,Tubulin
8DYhcHjjEG,Tubulin
kCFLzDTqjc,Tubulin
avU9pzwWUR,Tubulin
B3UYoWtHDT,Tubulin
nfGZyLR9Gi,TopoII
CWMctKmjCY,TopoII
5cv7q0AgUi,TopoII
y9Sru2j7gD,TopoII
6BcNhv9XKQ,TopoII
KObtletTTe,TopoII
aMbN24iotQ,TopoII
WIcspb10OK,TopoII
Wu9W5uspAA,TopoII
kdaQAe8bMN,TopoII
HnlqjMI97A,TopoII
hM0LLlFTUJ,TopoII
7Ohk9tmVHm,TopoII
GArpS66gu5,TopoII
i1EaaeStkj,TopoII
nVfJGqt8aS,TopoII
6R5TQzhETA,TopoII
7cQnunrB5r,TopoII
XSUPknLnZu,TopoII
3EBnLO1DEF,TopoII
ziu0Arbwfa,TopoII
rENCSo32Q4,TopoII
LQR6aZQc5d,TopoII
dULmVieG2j,TopoII
jQzZN0Ptf2,TopoII
4wGZs1kpr7,TopoII
dWzS7b991Z,TopoII
qRHZjGvloX,TopoII
wEDn72id9o,TopoII
sq3VpQcQh4,TopoII
8liUNyTwh3,TopoII
EM7u30f0r7,TopoII
0QAlnX80dS,TopoII
Gni694ZWlL,TopoII
RJnNoZIp6E,TopoII
COeTfyB0Ca,TopoII
YnfySXLgXw,TopoII
o4JrxFekfa,TopoII
d93CAo6OjQ,TopoII
HWBng04R4F,TopoII
YKLf75i7Da,TopoII
zp7z4teZzQ,TopoII
W94N9WXLKl,dopaminereceptor
Nqb3ytbz2h,dopaminereceptor
3GFwpIcQ8w,dopaminereceptor
X8UPFGbzwp,dopaminereceptor
kDDinY76fA,dopaminereceptor
1Hg1UDLbWH,dopaminereceptor
u7grFWCT1n,dopaminereceptor
95TBaumwNV,dopaminereceptor
LlVtFXy03A,dopaminereceptor
DFG2zNCewB,dopaminereceptor
WQLfg73mhH,dopaminereceptor
Nh9AboQynu,dopaminereceptor
INJthYlGhm,dopaminereceptor
4AgtGyXXwP,dopaminereceptor
HNzgBrMrX3,dopaminereceptor
Ahc7WVdo5W,dopaminereceptor
ZGZ4ph9Xp2,dopaminereceptor
MmaUuGykoS,dopaminereceptor
Sjpi962EnJ,dopaminereceptor
tz3UQQeLlc,dopaminereceptor
D6CNwMUWtc,dopaminereceptor
fdAOZy1fBr,dopaminereceptor
tgCEcvgzun,dopaminereceptor
MISwIcoVZV,dopaminereceptor
15lNc2RHLn,dopaminereceptor
NMa8YZpoGo,dopaminereceptor
EBznO5Wrl1,dopaminereceptor
iEbzvkqL4m,dopaminereceptor
c7WjNbTNr6,dopaminereceptor
jIu2B9lWfZ,dopaminereceptor
QU9CpCsJv7,dopaminereceptor
0LTNbGsCaH,dopaminereceptor
9pvUXXdLmV,dopaminereceptor
bI2vhwv7qZ,dopaminereceptor
zO6nmUh1nC,dopaminereceptor
4TRu5xNGxm,dopaminereceptor
DAGTF7qIRk,dopaminereceptor
YdyNChkdnZ,DNAMetabolism
69VeBH94pH,DNAMetabolism
WGmaGetrur,DNAMetabolism
Rg6UgrmbIe,DNAMetabolism
LDk5W2VEdL,DNAMetabolism
HabYaKsOie,DNAMetabolism
ToSMRPRFxa,DNAMetabolism
hjdaSxgRKf,DNAMetabolism
hkKZVcIpAy,DNAMetabolism
FXf3ObODpe,DNAMetabolism
IDzU2pUAho,DNAMetabolism
xmFDF11Xcc,DNAMetabolism
DosXgFqSFf,DNAMetabolism
49vCF4tba1,DNAMetabolism
Sl8kNZwzPD,DNAMetabolism
3A08duWUUr,DNAMetabolism
rrzXtXLRzl,DNAMetabolism
MNcpaTA9lA,DNAMetabolism
nexI4qBeWp,DNAMetabolism
reC8iN0UIZ,DNAMetabolism
tbEY8e6vqD,DNAMetabolism
10P7XkpuTn,DNAMetabolism
gzOU8enOy6,DNAMetabolism
TrG18RYsCa,DNAMetabolism
HdqyAc2cX1,DNAMetabolism
lsgVeHfcmX,DNAMetabolism
DKmTQxQ4he,DNAMetabolism
2bVpQjqzl1,DNAMetabolism
B8BVFetCBL,DNAMetabolism
OUrhmBIxlr,DNAMetabolism
OaGXpywka1,DNAMetabolism
HMAGHy4mDy,DNAMetabolism
0jaqFGceoJ,MEK
vdMLcv4Cnj,MEK
JS8DuZm8G9,MEK
A4S3WaMBA5,MEK
nEB8y0F8qG,MEK
RZW64YcCPc,MEK
gkDsDK1RdX,MEK
sydK5drXeo,MEK
NqkHt73y1i,MEK
ElUdevjeao,MEK
1gCEjVQVfI,MEK
t4HHSGECz2,MEK
JP4eZNjnnd,MEK
Tb56YCDqBI,MEK
LGd80HVe8z,MEK
SJJ7aEDnqM,MEK
c9nxtA0nQV,MEK
GMzQszTtYl,MEK
HYLYcVKGIx,MEK
y71WdTOp5z,MEK
DXPS2rfn8C,MEK
gmE2l1iV36,MEK
1O0FX4RIW3,MEK
L7U9tkMPwE,MEK
43roMnjZVE,MEK
VVj1tlo6me,MEK
cvhENQ4AWN,MEK
VO4LsQ9GPL,MEK
BrIZGktnx8,MEK
8UHRkRKzQI,MEK
icfy5gF38c,MEK
s43WtcWqi8,MEK
ZcaYduyb3v,MEK
Ie7sdEO6i7,MEK
qnmX1Oh1xW,MEK
nvc1Jdcqda,MEK
BRJIrrJ058,MEK
27UozStG9U,MEK
WS9wNbJByJ,MEK
W5oiXjdk5j,MEK
TuFoPLNbKJ,MEK
3CTCLxmswH,MEK
0iheIaFuhT,MEK
tnvQOReEm7,MEK
JOHkiYYxfl,MEK
GAuatl8END,MEK
WCklyCTtTY,MEK
dJCLSC6R4P,MEK
Qb6Y1aK9qp,MEK
eIf2GKfhVk,MEK
Oo09atR4YU,MEK
kac1KIGoMc,MEK
TX7bSwDxGw,MEK
uBtDha8VVp,MEK
V6NtL0MIsw,MEK
nwQnZkQVQe,MEK
cp1PE8IOwX,MEK
grIZZQXiZv,MEK
6qGzCXWtz8,MEK
JUYkIASVbj,MEK
UeyZAgFvpR,MEK
Y4JR748eVy,MEK
6ql3lowuoW,MEK
ta4KtEQwJN,MEK
E0ce6xqlXg,MEK
E8rpr590GG,MEK
Hoyscpam9M,MEK
BEb1EXmObK,MEK
nz12kJLtpm,MEK
3vRA4igf0c,MEK
fmYuos8rkF,MEK
0Jsgdyfp9F,MEK
cRFx02pUrz,MEK
scrtd0c57g,MEK
HiKYXnFQAf,MEK
PIvqOX9ydz,MEK
e0d6KzGPQV,MEK
6SPwrM7A9g,MEK
z7PbBhsF3n,MEK
V9g07f83Et,MEK
UXuGuoLBP5,MEK
wjjMtaLosv,MEK
zcMjTqaYPE,MEK
3KpkO9wtf7,MEK
Vf253TsEod,MEK
rCeyeTSngT,Tubulin
l7ihjoUCh4,Tubulin
iD6aL076F8,Tubulin
Cb0YeUbOuQ,Tubulin
Br8u1OKmrW,Tubulin
DNBQcdDmNZ,Tubulin
AQxhdjz6Ih,Tubulin
Sv12CtzH92,Tubulin
v71PQZxRC2,Tubulin
Hxji4X4NpW,Tubulin
BVQAwAXgaG,Tubulin
YBTZ4r2Zde,Tubulin
3dZLgAtJBV,Tubulin
eZdVo2wlhp,Tubulin
pXIzhySEhi,Tubulin
85sPjH1R9P,Tubulin
wZiE9eibSl,Tubulin
hiHvteUlxD,Tubulin
9z68xso9bI,Tubulin
LM9KSiSrmE,Tubulin
Mg8r1kcPoI,Tubulin
aly5ZwG1Ij,Tubulin
Bsl54vA9im,Tubulin
b3Xtv8kc46,Tubulin
sPMD6tngyk,Tubulin
SQw41WH0e1,Tubulin
bPpjIBcP5s,Tubulin
CvqChIQYQO,Tubulin
gcRISRky4d,Tubulin
VuLFlvE0mT,Tubulin
Nt0qYrHw89,Tubulin
vOtLUA6lmc,Tubulin
g0KLWVUoEo,Tubulin
aMlTqWMrvU,Tubulin
JUmEhN7MP2,Tubulin
EZf32hMZ9b,Tubulin
GVHUFo2mz8,Tubulin
tdhWJAbjmE,Tubulin
2TrmWLG5ja,Tubulin
0DTAefTFSs,Tubulin
Jz7lyDbJQG,Tubulin
OcZK9ma7ZG,Tubulin
WG5Fmsd89w,Tubulin
n3aCduvUcQ,DNA_intercalation
cdARfOuopu,DNA_intercalation
ApeuY9BanP,DNA_intercalation
UZtW0gA3q5,DNA_intercalation
rOgnj5AGQU,DNA_intercalation
c7AR17PUks,DNA_intercalation
LLeal5l0CN,DNA_intercalation
nDBHPAl0aR,DNA_intercalation
0gBp95EkXg,DNA_intercalation
CTgeMBVc1o,DNA_intercalation
OdgBytkcrf,DNA_intercalation
JgEFLbRAfD,DNA_intercalation
GjqBkwgr1s,DNA_intercalation
8nT5YMQPIK,DNA_intercalation
qHN55X4sXr,DNA_intercalation
U5cou9BSvr,DNA_intercalation
nreBHjSjvI,DNA_intercalation
Ku4laYLFJ7,DNA_intercalation
lcoaOjnH18,DNA_intercalation
0tzKk1B9bE,DNA_intercalation
FqotXTnsdn,DNA_intercalation
fcfP1rqgAM,DNA_intercalation
dt5uFpVCLn,DNA_intercalation
qJ8tIU5ICf,DNA_intercalation
OtKNk1IsRa,DNA_intercalation
wNhbt1TXn1,DNA_intercalation
GximOobTaZ,DNA_intercalation
OOeen8oIgZ,DNA_intercalation
eDA7c9wa0f,DNA_intercalation
m0z3LJYs9J,DNA_intercalation
oWvVzOJpDU,DNA_intercalation
WADeISFL0y,DNA_intercalation
G1DHbU4Gae,DNA_intercalation
hGigo9KNlz,DNA_intercalation
T1rKMw1Vha,DNA_intercalation
6QKWumqdEs,DNA_intercalation
BzoxmKBbQU,DNA_intercalation
55oeXwUZR4,DNA_intercalation
eJk1cjsNkl,DNA_intercalation
VfN5RDQuy3,DNA_intercalation
sv8gMVtLP9,DNA_intercalation
MQfz52ZJOD,DNA_intercalation
PDGaaWSAJc,DNA_intercalation
PX7Wk21mXm,DNA_intercalation
CF6YtdxbLo,DNA_intercalation
e6RKJ9zNnT,DNA_intercalation
H3yW5l2BKT,DNA_intercalation
9lT6ExlIm9,DNA_intercalation
jjRB1Fx8Y3,DNA_intercalation
lPK2UX7lQq,DNA_intercalation
P1Dh24XdtW,DNA_intercalation
sH3dSVaYdO,DNA_intercalation
Mh4svY4XXQ,DNA_intercalation
uCxaCse1jg,DNA_intercalation
y7yWI7CvBF,DNA_intercalation
jMRv8Q2NIh,DNA_intercalation
gOnsl5iDN6,DNA_intercalation
ZbLLiSmmyK,DNA_intercalation
AexVeKHYRn,DNA_intercalation
mIVDoJKa8h,DNA_intercalation
Gko39xbfai,DNA_intercalation
4jEbm8j7hI,DNA_intercalation
Z0RgPspJE7,DNA_intercalation
ycuR4M1Wah,DNA_intercalation
zrF0YqbinB,DNA_intercalation
LHHG5R1QRj,DNA_intercalation
LCyhxGjlfE,DNA_intercalation
zfhiVyo5BU,DNA_intercalation
W52HVn835w,DNA_intercalation
evdR1RSonB,DNA_intercalation
CIUhvkFzA4,DNA_intercalation
T5o2YN899R,DNA_intercalation
NZaBE5HMIu,DNA_intercalation
7vZoPqIVFE,DNA_intercalation
3EzaTDNtZP,DNA_intercalation
Ti2kOTxgcj,DNA_intercalation
YDTPDWaMsl,DNA_intercalation
CVIVyGLiwU,DNA_intercalation
w1ACR62pqA,DNA_intercalation
hdHY3uxpNj,DNA_intercalation
v0jxY1mKO4,DNA_intercalation
4rYHyylVMq,DNA_intercalation
dPygFlpw69,DNA_intercalation
IBUa94XeIl,DNA_intercalation
NxOM04221f,DNA_intercalation
QzMqdQCs0J,DNA_intercalation
V2mVkvaG30,DNA_intercalation
pZltabrOjB,DNA_intercalation
SkAKRvUG0A,DNA_intercalation
nkCXp9DokQ,DNA_intercalation
BaC4aqjt2B,DNA_intercalation
6ihq9xvKkF,DNA_intercalation
C1ZcCU8ZfV,DNA_intercalation
WLwaaiV9bN,DNA_intercalation
sk1QewS9bI,DNA_intercalation
Q2JEH63u7g,DNA_intercalation
g8sPcchldj,DNA_intercalation
xUuXaK2dBa,dopaminereceptor
P3bOc9CCYe,dopaminereceptor
0ccNPi8SnE,dopaminereceptor
eeVvOxMW3Y,dopaminereceptor
HtrL9tNXc8,dopaminereceptor
LADr9Umeqd,dopaminereceptor
5hUbNscdJf,dopaminereceptor
GUvUe905y2,dopaminereceptor
c4ahxNudlr,dopaminereceptor
2pqgSyAcvu,dopaminereceptor
AWlAE2vKJF,dopaminereceptor
laLcnRhxpV,dopaminereceptor
VP1OMI3GrS,dopaminereceptor
A0P6IAByGk,dopaminereceptor
Pgc0Tf4Tbd,dopaminereceptor
Au7qU62PBM,dopaminereceptor
R7SO6c0paD,dopaminereceptor
ARgiyIt8cU,dopaminereceptor
hwWw0atKUA,dopaminereceptor
HPraezCPPK,dopaminereceptor
xBy0QiF11l,dopaminereceptor
Nt7rvh8lGM,dopaminereceptor
oXfM15Niq5,dopaminereceptor
5lWlgzfZRc,dopaminereceptor
DmRzleY6UQ,dopaminereceptor
AFmBfQZN9h,dopaminereceptor
XmZCaeqztv,dopaminereceptor
tiKhPfajNM,dopaminereceptor
C5NX3874Y7,dopaminereceptor
4Xr6mbx1CG,dopaminereceptor
t3pxQDdDiD,dopaminereceptor
91c5qCclYl,dopaminereceptor
sNR07HMvum,dopaminereceptor
xpZ00Nam7y,dopaminereceptor
jdbyKl5p4r,dopaminereceptor
EOuHk7R5g1,dopaminereceptor
JIyPWgqhGF,dopaminereceptor
asf5RgO5uH,dopaminereceptor
YHh9pUUyVg,dopaminereceptor
FW94fnW9o1,dopaminereceptor
L6oQ2pP661,dopaminereceptor
9ecgDpPuDU,dopaminereceptor
rjk3r0a7i2,dopaminereceptor
ndNP3hkZay,dopaminereceptor
qgYPdXLAgf,Tubulin
zLGMjhoMGR,Tubulin
2walMehcLz,Tubulin
Yof8Mnfikp,Tubulin
rVPgMMdmFH,Tubulin
YwlTgphoTP,Tubulin
6pTjNYxa24,Tubulin
iFvxhHmCUH,Tubulin
CCTimYDjvK,Tubulin
bU5fVGYbEg,Tubulin
UPNoXq3uxr,Tubulin
S2qqnVzJbQ,Tubulin
EjEicgHrh0,Tubulin
qeg8eV02gk,Tubulin
1AKBSYPa7X,Tubulin
Nr88XKawBi,Tubulin
zxm60erRdp,Tubulin
2d4a3LwYYj,Tubulin
DRwYpv0LDW,Tubulin
CcHo9uZQ7b,Tubulin
h1wuJyyfy6,Tubulin
BNdn36Fwrf,Tubulin
ZIQ812AB9E,Tubulin
AdYJDItzPE,Tubulin
oBMnJftLYU,Tubulin
FAShDPsoc5,Tubulin
XKOBJ4AiVQ,Tubulin
RnBo7w5YWW,Tubulin
A79de2RbpN,Tubulin
EN0HJpNDo3,Tubulin
C1wqDXy6Z9,Tubulin
rdVZyOlYCi,Tubulin
cjy7R4kpTs,Tubulin
FADxIpOnXt,Tubulin
niLzRce552,Tubulin
9ojQGaSQvX,Tubulin
DfmINeXnZd,Tubulin
FmoktmgTlb,Tubulin
GvZJr3ym7u,cMyc
Le309uoBdi,cMyc
RxLz8wIW8Y,cMyc
bJntp0p4KF,cMyc
0HpzX8krPp,cMyc
KuN6bBzZd2,cMyc
9KtDtqo1Le,cMyc
BBCx3MCo5L,cMyc
EMmY3fZKNd,cMyc
0XQUExHYyO,cMyc
FrSoqbsZ44,cMyc
wXvnxKNHCp,cMyc
deFTH6ctAm,cMyc
ssKvMqtypN,cMyc
nctoeoM8kl,cMyc
qDlUjCxt2k,cMyc
L0jaJT2cN5,cMyc
Tz5BdRDZDI,cMyc
PlKg9RaUCp,cMyc
L3GpfNC6Ms,cMyc
NcXLVgJK2b,cMyc
tmzdvof8ac,cMyc
hu63hSUCbS,cMyc
6aVbGLjwWV,cMyc
X6w4sKEbaj,cMyc
H5jE3AhEAW,cMyc
YAw6kMRgKW,cMyc
g5FKOZ3vcV,cMyc
qXHw3gt6h2,cMyc
DFopwZQI4T,cMyc
FHSU0hMFjX,cMyc
ZSC8rsZBNm,cMyc
ldHSEhBUX2,cMyc
jttUxcGfF8,cMyc
O4QES3rkB1,DNA_intercalation
fizjh4GCia,DNA_intercalation
UyG2nG5ldh,DNA_intercalation
LurKwYFIAT,DNA_intercalation
mqjWmeOMOq,DNA_intercalation
YwIS3gmmPw,DNA_intercalation
TBpNNrApBF,DNA_intercalation
XLdzdqMqTJ,DNA_intercalation
oLgYZsAfbR,DNA_intercalation
4O7wGQI5PY,DNA_intercalation
8Vn6tfKzuf,DNA_intercalation
ve95lDAdVv,DNA_intercalation
Q5oh6v7ncb,DNA_intercalation
SwlLizySmu,DNA_intercalation
Z5HARvDfyo,DNA_intercalation
CPwKlps2wu,DNA_intercalation
wh0veAOMIp,DNA_intercalation
BruGIk4tW9,DNA_intercalation
F1IWWX4nuO,DNA_intercalation
wX036f9Wdz,DNA_intercalation
GiaYq0QF8N,DNA_intercalation
Au0psxZqQo,DNA_intercalation
526pMjVPA3,DNA_intercalation
0eEes9sSlx,DNA_intercalation
l5feWLpAMa,DNA_intercalation
68Fyz9aREV,DNA_intercalation
PkoxgVvPBg,DNA_intercalation
HJkwQVkcfu,DNA_intercalation
W1D6afEfBw,DNA_intercalation
nQzIBcDqoA,DNA_intercalation
bldtWXd4fS,DNA_intercalation
swvRoxnLpp,DNA_intercalation
34oXPjdJU1,DNA_intercalation
83IstsIzC1,DNA_intercalation
BlMXpvJ4iL,dopaminereceptor
TipwSbObpR,dopaminereceptor
KkPLxAJAfq,dopaminereceptor
lv205qSbPI,dopaminereceptor
qcvLuaG3ln,dopaminereceptor
DjtDEjD5zD,dopaminereceptor
Fl4DUs2amP,dopaminereceptor
sT42jCBOsM,dopaminereceptor
vTsdeVXFmq,dopaminereceptor
LU6J0R7dIY,dopaminereceptor
OjNQsWowYT,dopaminereceptor
FlRqGKcoiy,dopaminereceptor
HRGL1bnCNe,dopaminereceptor
bggTpZ3KGd,dopaminereceptor
U2csbgouT4,dopaminereceptor
UAed534iys,dopaminereceptor
6IsKp4ql8q,dopaminereceptor
Ob5KosHorv,dopaminereceptor
DKADVislHi,dopaminereceptor
2z2Vll5MZ4,dopaminereceptor
eCuew9Z6q0,dopaminereceptor
DzhL10L2fd,dopaminereceptor
RhyB5W08QD,dopaminereceptor
4QarM4EXse,dopaminereceptor
